,Province/State,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
18717,,Romania,45.9432,24.9668,2020-04-02,2738,115,267
18718,,Russia,60.0,90.0,2020-04-02,3548,30,235
18719,,Rwanda,-1.9403,29.8739,2020-04-02,84,0,0
18720,,Saint Lucia,13.9094,-60.9789,2020-04-02,13,0,1
18721,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-02,2,0,1
18722,,San Marino,43.9424,12.4578,2020-04-02,245,30,21
18723,,Saudi Arabia,24.0,45.0,2020-04-02,1885,21,328
18724,,Senegal,14.4974,-14.4524,2020-04-02,195,1,55
18725,,Serbia,44.0165,21.0059,2020-04-02,1171,31,0
18726,,Seychelles,-4.6796,55.492,2020-04-02,10,0,0
18727,,Singapore,1.2833,103.8333,2020-04-02,1049,4,266
18728,,Slovakia,48.669,19.699,2020-04-02,426,1,5
18729,,Slovenia,46.1512,14.9955,2020-04-02,897,17,70
18730,,Somalia,5.1521,46.1996,2020-04-02,5,0,1
18731,,South Africa,-30.5595,22.9375,2020-04-02,1462,5,50
18732,,Spain,40.0,-4.0,2020-04-02,112065,10348,26743
18733,,Sri Lanka,7.0,81.0,2020-04-02,151,4,21
18734,,Sudan,12.8628,30.2176,2020-04-02,8,2,2
18735,,Suriname,3.9193,-56.0278,2020-04-02,10,0,0
18736,,Sweden,63.0,16.0,2020-04-02,5568,308,103
18737,,Switzerland,46.8182,8.2275,2020-04-02,18827,536,4013
18738,,Taiwan*,23.7,121.0,2020-04-02,339,5,45
18739,,Tanzania,-6.369,34.8888,2020-04-02,20,1,2
18740,,Thailand,15.0,101.0,2020-04-02,1875,15,505
18741,,Togo,8.6195,0.8248,2020-04-02,39,2,17
18742,,Trinidad and Tobago,10.6918,-61.2225,2020-04-02,94,5,1
18743,,Tunisia,34.0,9.0,2020-04-02,455,14,5
18744,,Turkey,38.9637,35.2433,2020-04-02,18135,356,415
18745,,Uganda,1.0,32.0,2020-04-02,45,0,0
18746,,Ukraine,48.3794,31.1656,2020-04-02,897,22,19
18747,,United Arab Emirates,24.0,54.0,2020-04-02,1024,8,96
18748,Bermuda,United Kingdom,32.3078,-64.7505,2020-04-02,35,0,11
18749,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-02,28,1,0
18750,Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-02,193,3,0
18751,Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-02,88,0,46
18752,Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-02,95,1,0
18753,Montserrat,United Kingdom,16.7425,-62.1874,2020-04-02,5,0,0
18754,,United Kingdom,55.3781,-3.4360000000000004,2020-04-02,33718,2921,135
18755,,Uruguay,-32.5228,-55.7658,2020-04-02,350,4,62
18756,,US,37.0902,-95.7129,2020-04-02,243616,5926,9001
18757,,Uzbekistan,41.3775,64.5853,2020-04-02,205,2,25
18758,,Venezuela,6.4238,-66.5897,2020-04-02,146,5,43
18759,,Vietnam,16.0,108.0,2020-04-02,233,0,75
18760,,Zambia,-15.4167,28.2833,2020-04-02,39,1,0
18761,,Zimbabwe,-20.0,30.0,2020-04-02,9,1,0
18762,Diamond Princess,Canada,0.0,0.0,2020-04-02,0,1,0
18763,,Dominica,15.415,-61.371,2020-04-02,12,0,0
18764,,Grenada,12.1165,-61.678999999999995,2020-04-02,10,0,0
18765,,Mozambique,-18.665695,35.529562,2020-04-02,10,0,0
18766,,Syria,34.802075,38.99681500000001,2020-04-02,16,2,0
18767,,Timor-Leste,-8.874217,125.727539,2020-04-02,1,0,0
18768,,Belize,13.1939,-59.5432,2020-04-02,3,0,0
18769,,Laos,19.856270000000002,102.495496,2020-04-02,10,0,0
18770,,Libya,26.3351,17.228331,2020-04-02,11,1,0
18771,,West Bank and Gaza,31.9522,35.2332,2020-04-02,161,1,18
18772,,Guinea-Bissau,11.8037,-15.1804,2020-04-02,9,0,0
18773,,Mali,17.570692,-3.996166000000001,2020-04-02,36,3,0
18774,,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-02,9,0,0
18775,Northwest Territories,Canada,64.8255,-124.8457,2020-04-02,2,0,0
18776,Yukon,Canada,64.2823,-135.0,2020-04-02,6,0,0
18777,,Kosovo,42.602636,20.902977,2020-04-02,125,1,10
18778,,Burma,21.9162,95.956,2020-04-02,20,1,0
18779,Anguilla,United Kingdom,18.2206,-63.0686,2020-04-02,3,0,0
18780,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-02,3,0,0
18781,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-02,5,0,0
18782,,MS Zaandam,0.0,0.0,2020-04-02,9,2,0
18783,,Botswana,-22.3285,24.6849,2020-04-02,4,1,0
18784,,Burundi,-3.3731,29.9189,2020-04-02,3,0,0
18785,,Sierra Leone,8.460555000000001,-11.779889,2020-04-02,2,0,0
18786,,Malawi,-13.254307999999998,34.301525,2020-04-02,3,0,0
18787,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-02,0,0,0
18788,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-02,0,0,0
18789,,South Sudan,6.8770000000000024,31.307,2020-04-02,0,0,0
18790,,Western Sahara,24.2155,-12.8858,2020-04-02,0,0,0
18791,,Sao Tome and Principe,0.18636,6.613081,2020-04-02,0,0,0
18792,,Afghanistan,33.0,65.0,2020-04-03,281,6,10
18793,,Albania,41.1533,20.1683,2020-04-03,304,17,89
18794,,Algeria,28.0339,1.6596,2020-04-03,1171,105,62
18795,,Andorra,42.5063,1.5218,2020-04-03,439,16,16
18796,,Angola,-11.2027,17.8739,2020-04-03,8,2,1
18797,,Antigua and Barbuda,17.0608,-61.7964,2020-04-03,15,0,0
18798,,Argentina,-38.4161,-63.6167,2020-04-03,1265,39,266
18799,,Armenia,40.0691,45.0382,2020-04-03,736,7,43
18800,Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-03,91,1,18
18801,New South Wales,Australia,-33.8688,151.2093,2020-04-03,2389,12,4
18802,Northern Territory,Australia,-12.4634,130.8456,2020-04-03,22,0,0
18803,Queensland,Australia,-28.0167,153.4,2020-04-03,873,4,8
18804,South Australia,Australia,-34.9285,138.6007,2020-04-03,396,0,46
18805,Tasmania,Australia,-41.4545,145.9707,2020-04-03,74,2,5
18806,Victoria,Australia,-37.8136,144.9631,2020-04-03,1085,7,476
18807,Western Australia,Australia,-31.9505,115.8605,2020-04-03,400,2,92
18808,,Austria,47.5162,14.5501,2020-04-03,11524,168,2022
18809,,Azerbaijan,40.1431,47.5769,2020-04-03,443,5,32
18810,,Bahamas,25.0343,-77.3963,2020-04-03,24,1,1
18811,,Bahrain,26.0275,50.55,2020-04-03,672,4,382
18812,,Bangladesh,23.685,90.3563,2020-04-03,61,6,26
18813,,Barbados,13.1939,-59.5432,2020-04-03,51,0,0
18814,,Belarus,53.7098,27.9534,2020-04-03,351,4,53
18815,,Belgium,50.8333,4.0,2020-04-03,16770,1143,2872
18816,,Benin,9.3077,2.3158,2020-04-03,16,0,2
18817,,Bhutan,27.5142,90.4336,2020-04-03,5,0,2
18818,,Bolivia,-16.2902,-63.5887,2020-04-03,132,9,1
18819,,Bosnia and Herzegovina,43.9159,17.6791,2020-04-03,579,17,27
18820,,Brazil,-14.235,-51.9253,2020-04-03,9056,359,127
18821,,Brunei,4.5353,114.7277,2020-04-03,134,1,65
18822,,Bulgaria,42.7339,25.4858,2020-04-03,485,14,30
18823,,Burkina Faso,12.2383,-1.5616,2020-04-03,302,16,50
18824,,Cabo Verde,16.5388,-23.0418,2020-04-03,6,1,0
18825,,Cambodia,11.55,104.9167,2020-04-03,114,0,35
18826,,Cameroon,3.8480000000000003,11.5021,2020-04-03,509,8,17
18827,Alberta,Canada,53.9333,-116.5765,2020-04-03,969,13,0
18828,British Columbia,Canada,49.2827,-123.1207,2020-04-03,1174,31,0
18829,Grand Princess,Canada,37.6489,-122.6655,2020-04-03,13,0,0
18830,Manitoba,Canada,53.7609,-98.8139,2020-04-03,182,2,0
18831,New Brunswick,Canada,46.5653,-66.4619,2020-04-03,91,0,0
18832,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-03,195,1,0
18833,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-04-03,207,0,0
18834,Ontario,Canada,51.2538,-85.3232,2020-04-03,3255,67,0
18835,Prince Edward Island,Canada,46.5107,-63.4168,2020-04-03,22,0,0
18836,Quebec,Canada,52.9399,-73.5491,2020-04-03,6101,61,0
18837,Saskatchewan,Canada,52.9399,-106.4509,2020-04-03,220,3,0
18838,,Central African Republic,6.6111,20.9394,2020-04-03,8,0,0
18839,,Chad,15.4542,18.7322,2020-04-03,8,0,0
18840,,Chile,-35.6751,-71.543,2020-04-03,3737,22,427
18841,Anhui,China,31.8257,117.2264,2020-04-03,990,6,984
18842,Beijing,China,40.1824,116.4142,2020-04-03,584,8,434
18843,Chongqing,China,30.0572,107.874,2020-04-03,579,6,570
18844,Fujian,China,26.0789,117.9874,2020-04-03,349,1,300
18845,Gansu,China,37.8099,101.0583,2020-04-03,138,2,127
18846,Guangdong,China,23.3417,113.4244,2020-04-03,1514,8,1368
18847,Guangxi,China,23.8298,108.7881,2020-04-03,254,2,252
18848,Guizhou,China,26.8154,106.8748,2020-04-03,146,2,144
18849,Hainan,China,19.1959,109.7453,2020-04-03,168,6,162
18850,Hebei,China,39.549,116.1306,2020-04-03,326,6,310
18851,Heilongjiang,China,47.861999999999995,127.7615,2020-04-03,489,13,469
18852,Henan,China,33.882,113.61399999999999,2020-04-03,1276,22,1251
18853,Hong Kong,China,22.3,114.2,2020-04-03,845,4,173
18854,Hubei,China,30.9756,112.2707,2020-04-03,67802,3203,63612
18855,Hunan,China,27.6104,111.7088,2020-04-03,1019,4,1014
18856,Inner Mongolia,China,44.0935,113.9448,2020-04-03,117,1,74
18857,Jiangsu,China,32.9711,119.455,2020-04-03,651,0,632
18858,Jiangxi,China,27.614,115.7221,2020-04-03,937,1,935
18859,Jilin,China,43.6661,126.1923,2020-04-03,98,1,92
18860,Liaoning,China,41.2956,122.6085,2020-04-03,141,2,124
18861,Macau,China,22.1667,113.55,2020-04-03,43,0,10
18862,Ningxia,China,37.2692,106.1655,2020-04-03,75,0,75
18863,Qinghai,China,35.7452,95.9956,2020-04-03,18,0,18
18864,Shaanxi,China,35.1917,108.8701,2020-04-03,255,3,244
18865,Shandong,China,36.3427,118.1498,2020-04-03,778,7,754
18866,Shanghai,China,31.201999999999998,121.4491,2020-04-03,526,6,348
18867,Shanxi,China,37.5777,112.2922,2020-04-03,137,0,133
18868,Sichuan,China,30.6171,102.7103,2020-04-03,555,3,537
18869,Tianjin,China,39.3054,117.323,2020-04-03,180,3,140
18870,Tibet,China,31.6927,88.0924,2020-04-03,1,0,1
18871,Xinjiang,China,41.1129,85.2401,2020-04-03,76,3,73
18872,Yunnan,China,24.974,101.48700000000001,2020-04-03,184,2,172
18873,Zhejiang,China,29.1832,120.0934,2020-04-03,1260,1,1228
18874,,Colombia,4.5709,-74.2973,2020-04-03,1267,25,55
18875,,Congo (Brazzaville),-4.0383,21.7587,2020-04-03,22,2,2
18876,,Congo (Kinshasa),-4.0383,21.7587,2020-04-03,134,13,3
18877,,Costa Rica,9.7489,-83.7534,2020-04-03,416,2,11
18878,,Cote d'Ivoire,7.54,-5.5471,2020-04-03,218,1,19
18879,,Croatia,45.1,15.2,2020-04-03,1079,8,92
18880,,Diamond Princess,0.0,0.0,2020-04-03,712,11,619
18881,,Cuba,22.0,-80.0,2020-04-03,269,6,15
18882,,Cyprus,35.1264,33.4299,2020-04-03,396,11,28
18883,,Czechia,49.8175,15.472999999999999,2020-04-03,4091,53,72
18884,Faroe Islands,Denmark,61.8926,-6.9118,2020-04-03,179,0,91
18885,Greenland,Denmark,71.7069,-42.6043,2020-04-03,10,0,3
18886,,Denmark,56.2639,9.5018,2020-04-03,3757,139,1193
18887,,Djibouti,11.8251,42.5903,2020-04-03,49,0,8
18888,,Dominican Republic,18.7357,-70.1627,2020-04-03,1488,68,16
18889,,Ecuador,-1.8312,-78.1834,2020-04-03,3368,145,65
18890,,Egypt,26.0,30.0,2020-04-03,985,66,216
18891,,El Salvador,13.7942,-88.8965,2020-04-03,46,2,0
18892,,Equatorial Guinea,1.5,10.0,2020-04-03,16,0,1
18893,,Eritrea,15.1794,39.7823,2020-04-03,22,0,0
18894,,Estonia,58.5953,25.0136,2020-04-03,961,12,48
18895,,Eswatini,-26.5225,31.4659,2020-04-03,9,0,0
18896,,Ethiopia,9.145,40.4897,2020-04-03,35,0,3
18897,,Fiji,-17.7134,178.065,2020-04-03,7,0,0
18898,,Finland,64.0,26.0,2020-04-03,1615,20,300
18899,French Guiana,France,3.9339,-53.1258,2020-04-03,57,0,22
18900,French Polynesia,France,-17.6797,149.4068,2020-04-03,39,0,0
18901,Guadeloupe,France,16.25,-61.5833,2020-04-03,130,7,24
18902,Mayotte,France,-12.8275,45.1662,2020-04-03,128,2,10
18903,New Caledonia,France,-20.9043,165.618,2020-04-03,18,0,1
18904,Reunion,France,-21.1351,55.2471,2020-04-03,321,0,40
18905,Saint Barthelemy,France,17.9,-62.8333,2020-04-03,6,0,1
18906,St Martin,France,18.0708,-63.0501,2020-04-03,22,1,2
18907,Martinique,France,14.6415,-61.0242,2020-04-03,143,3,27
18908,,France,46.2276,2.2137,2020-04-03,64338,6507,14008
18909,,Gabon,-0.8037,11.6094,2020-04-03,21,1,1
18910,,Gambia,13.4432,-15.3101,2020-04-03,4,1,2
18911,,Georgia,42.3154,43.3569,2020-04-03,155,0,28
18912,,Germany,51.0,9.0,2020-04-03,91159,1275,24575
18913,,Ghana,7.9465,-1.0232,2020-04-03,205,5,31
18914,,Greece,39.0742,21.8243,2020-04-03,1613,63,78
18915,,Guatemala,15.7835,-90.2308,2020-04-03,50,1,12
18916,,Guinea,9.9456,-9.6966,2020-04-03,73,0,2
18917,,Guyana,5.0,-58.75,2020-04-03,23,4,0
18918,,Haiti,18.9712,-72.2852,2020-04-03,18,0,1
18919,,Holy See,41.9029,12.4534,2020-04-03,7,0,0
18920,,Honduras,15.2,-86.2419,2020-04-03,222,15,3
18921,,Hungary,47.1625,19.5033,2020-04-03,623,26,43
18922,,Iceland,64.9631,-19.0208,2020-04-03,1364,4,309
18923,,India,21.0,78.0,2020-04-03,2567,72,192
18924,,Indonesia,-0.7893,113.9213,2020-04-03,1986,181,134
18925,,Iran,32.0,53.0,2020-04-03,53183,3294,17935
18926,,Iraq,33.0,44.0,2020-04-03,820,54,226
18927,,Ireland,53.1424,-7.6921,2020-04-03,4273,120,5
18928,,Israel,31.0,35.0,2020-04-03,7428,40,403
18929,,Italy,43.0,12.0,2020-04-03,119827,14681,19758
18930,,Jamaica,18.1096,-77.2975,2020-04-03,47,3,2
18931,,Japan,36.0,138.0,2020-04-03,2617,63,514
18932,,Jordan,31.24,36.51,2020-04-03,310,5,58
18933,,Kazakhstan,48.0196,66.9237,2020-04-03,464,6,29
18934,,Kenya,-0.0236,37.9062,2020-04-03,122,4,4
18935,,South Korea,36.0,128.0,2020-04-03,10062,174,6021
18936,,Kuwait,29.5,47.75,2020-04-03,417,0,82
18937,,Kyrgyzstan,41.2044,74.7661,2020-04-03,130,1,6
18938,,Latvia,56.8796,24.6032,2020-04-03,493,1,1
18939,,Lebanon,33.8547,35.8623,2020-04-03,508,17,50
18940,,Liberia,6.4281,-9.4295,2020-04-03,7,0,0
18941,,Liechtenstein,47.14,9.55,2020-04-03,75,0,0
18942,,Lithuania,55.1694,23.8813,2020-04-03,696,9,7
18943,,Luxembourg,49.8153,6.1296,2020-04-03,2612,31,500
18944,,Madagascar,-18.7669,46.8691,2020-04-03,70,0,0
18945,,Malaysia,2.5,112.5,2020-04-03,3333,53,827
18946,,Maldives,3.2028,73.2207,2020-04-03,19,0,13
18947,,Malta,35.9375,14.3754,2020-04-03,202,0,2
18948,,Mauritania,21.0079,10.9408,2020-04-03,6,1,2
18949,,Mauritius,-20.2,57.5,2020-04-03,186,7,0
18950,,Mexico,23.6345,-102.5528,2020-04-03,1510,50,633
18951,,Moldova,47.4116,28.3699,2020-04-03,591,8,26
18952,,Monaco,43.7333,7.4167,2020-04-03,64,1,3
18953,,Mongolia,46.8625,103.8467,2020-04-03,14,0,2
18954,,Montenegro,42.5,19.3,2020-04-03,174,2,1
18955,,Morocco,31.7917,-7.0926,2020-04-03,791,48,57
18956,,Namibia,-22.9576,18.4904,2020-04-03,14,0,3
18957,,Nepal,28.1667,84.25,2020-04-03,6,0,1
18958,Aruba,Netherlands,12.5186,-70.0358,2020-04-03,62,0,1
18959,Curacao,Netherlands,12.1696,-68.99,2020-04-03,11,1,3
18960,Sint Maarten,Netherlands,18.0425,-63.0548,2020-04-03,23,2,6
18961,,Netherlands,52.1326,5.2913,2020-04-03,15723,1487,250
18962,,New Zealand,-40.9006,174.886,2020-04-03,868,1,103
18963,,Nicaragua,12.8654,-85.2072,2020-04-03,5,1,0
18964,,Niger,17.6078,8.0817,2020-04-03,120,5,0
18965,,Nigeria,9.082,8.6753,2020-04-03,210,4,25
18966,,North Macedonia,41.6086,21.7453,2020-04-03,430,12,20
18967,,Norway,60.472,8.4689,2020-04-03,5370,59,32
18968,,Oman,21.0,57.0,2020-04-03,252,1,57
18969,,Pakistan,30.3753,69.3451,2020-04-03,2686,40,126
18970,,Panama,8.538,-80.7821,2020-04-03,1475,37,10
18971,,Papua New Guinea,-6.315,143.9555,2020-04-03,1,0,0
18972,,Paraguay,-23.4425,-58.4438,2020-04-03,92,3,6
18973,,Peru,-9.19,-75.0152,2020-04-03,1595,61,537
18974,,Philippines,13.0,122.0,2020-04-03,3018,136,52
18975,,Poland,51.9194,19.1451,2020-04-03,3383,71,56
18976,,Portugal,39.3999,-8.2245,2020-04-03,9886,246,68
18977,,Qatar,25.3548,51.1839,2020-04-03,1075,3,93
18978,,Romania,45.9432,24.9668,2020-04-03,3183,133,283
18979,,Russia,60.0,90.0,2020-04-03,4149,34,281
18980,,Rwanda,-1.9403,29.8739,2020-04-03,89,0,0
18981,,Saint Lucia,13.9094,-60.9789,2020-04-03,13,0,1
18982,,Saint Vincent and the Grenadines,12.9843,-61.2872,2020-04-03,3,0,1
18983,,San Marino,43.9424,12.4578,2020-04-03,245,30,21
18984,,Saudi Arabia,24.0,45.0,2020-04-03,2039,25,351
18985,,Senegal,14.4974,-14.4524,2020-04-03,207,1,66
18986,,Serbia,44.0165,21.0059,2020-04-03,1476,39,0
18987,,Seychelles,-4.6796,55.492,2020-04-03,10,0,0
18988,,Singapore,1.2833,103.8333,2020-04-03,1114,5,282
18989,,Slovakia,48.669,19.699,2020-04-03,450,1,10
18990,,Slovenia,46.1512,14.9955,2020-04-03,934,20,70
18991,,Somalia,5.1521,46.1996,2020-04-03,7,0,1
18992,,South Africa,-30.5595,22.9375,2020-04-03,1505,9,95
18993,,Spain,40.0,-4.0,2020-04-03,119199,11198,30513
18994,,Sri Lanka,7.0,81.0,2020-04-03,159,4,24
18995,,Sudan,12.8628,30.2176,2020-04-03,10,2,2
18996,,Suriname,3.9193,-56.0278,2020-04-03,10,1,0
18997,,Sweden,63.0,16.0,2020-04-03,6131,358,205
18998,,Switzerland,46.8182,8.2275,2020-04-03,19606,591,4846
18999,,Taiwan*,23.7,121.0,2020-04-03,348,5,50
19000,,Tanzania,-6.369,34.8888,2020-04-03,20,1,3
19001,,Thailand,15.0,101.0,2020-04-03,1978,19,612
19002,,Togo,8.6195,0.8248,2020-04-03,40,3,17
19003,,Trinidad and Tobago,10.6918,-61.2225,2020-04-03,98,6,1
19004,,Tunisia,34.0,9.0,2020-04-03,495,18,5
19005,,Turkey,38.9637,35.2433,2020-04-03,20921,425,484
19006,,Uganda,1.0,32.0,2020-04-03,48,0,0
19007,,Ukraine,48.3794,31.1656,2020-04-03,1072,27,22
19008,,United Arab Emirates,24.0,54.0,2020-04-03,1264,9,108
19009,Bermuda,United Kingdom,32.3078,-64.7505,2020-04-03,35,0,14
19010,Cayman Islands,United Kingdom,19.3133,-81.2546,2020-04-03,28,1,0
19011,Channel Islands,United Kingdom,49.3723,-2.3644,2020-04-03,232,4,13
19012,Gibraltar,United Kingdom,36.1408,-5.3536,2020-04-03,95,0,46
19013,Isle of Man,United Kingdom,54.2361,-4.5481,2020-04-03,114,1,0
19014,Montserrat,United Kingdom,16.7425,-62.1874,2020-04-03,6,0,0
19015,,United Kingdom,55.3781,-3.4360000000000004,2020-04-03,38168,3605,135
19016,,Uruguay,-32.5228,-55.7658,2020-04-03,369,4,68
19017,,US,37.0902,-95.7129,2020-04-03,275586,7087,9707
19018,,Uzbekistan,41.3775,64.5853,2020-04-03,227,2,25
19019,,Venezuela,6.4238,-66.5897,2020-04-03,153,7,52
19020,,Vietnam,16.0,108.0,2020-04-03,237,0,85
19021,,Zambia,-15.4167,28.2833,2020-04-03,39,1,2
19022,,Zimbabwe,-20.0,30.0,2020-04-03,9,1,0
19023,Diamond Princess,Canada,0.0,0.0,2020-04-03,0,1,0
19024,,Dominica,15.415,-61.371,2020-04-03,12,0,0
19025,,Grenada,12.1165,-61.678999999999995,2020-04-03,12,0,0
19026,,Mozambique,-18.665695,35.529562,2020-04-03,10,0,0
19027,,Syria,34.802075,38.99681500000001,2020-04-03,16,2,0
19028,,Timor-Leste,-8.874217,125.727539,2020-04-03,1,0,0
19029,,Belize,13.1939,-59.5432,2020-04-03,4,0,0
19030,,Laos,19.856270000000002,102.495496,2020-04-03,10,0,0
19031,,Libya,26.3351,17.228331,2020-04-03,11,1,0
19032,,West Bank and Gaza,31.9522,35.2332,2020-04-03,194,1,21
19033,,Guinea-Bissau,11.8037,-15.1804,2020-04-03,15,0,0
19034,,Mali,17.570692,-3.996166000000001,2020-04-03,39,3,0
19035,,Saint Kitts and Nevis,17.357822,-62.782998,2020-04-03,9,0,0
19036,Northwest Territories,Canada,64.8255,-124.8457,2020-04-03,2,0,0
19037,Yukon,Canada,64.2823,-135.0,2020-04-03,6,0,0
19038,,Kosovo,42.602636,20.902977,2020-04-03,126,1,10
19039,,Burma,21.9162,95.956,2020-04-03,20,1,0
19040,Anguilla,United Kingdom,18.2206,-63.0686,2020-04-03,3,0,0
19041,British Virgin Islands,United Kingdom,18.4207,-64.64,2020-04-03,3,0,0
19042,Turks and Caicos Islands,United Kingdom,21.69400000000001,-71.7979,2020-04-03,5,0,0
19043,,MS Zaandam,0.0,0.0,2020-04-03,9,2,0
19044,,Botswana,-22.3285,24.6849,2020-04-03,4,1,0
19045,,Burundi,-3.3731,29.9189,2020-04-03,3,0,0
19046,,Sierra Leone,8.460555000000001,-11.779889,2020-04-03,2,0,0
19047,,Malawi,-13.254307999999998,34.301525,2020-04-03,3,0,0
19048,Falkland Islands (Malvinas),United Kingdom,-51.7963,-59.5236,2020-04-03,0,0,0
19049,Saint Pierre and Miquelon,France,46.8852,-56.3159,2020-04-03,0,0,0
19050,,South Sudan,6.8770000000000024,31.307,2020-04-03,0,0,0
19051,,Western Sahara,24.2155,-12.8858,2020-04-03,0,0,0
19052,,Sao Tome and Principe,0.18636,6.613081,2020-04-03,0,0,0
19053,,Afghanistan,33.0,65.0,2020-04-04,299,7,10
19054,,Albania,41.1533,20.1683,2020-04-04,333,20,99
19055,,Algeria,28.0339,1.6596,2020-04-04,1251,130,90
19056,,Andorra,42.5063,1.5218,2020-04-04,466,17,21
19057,,Angola,-11.2027,17.8739,2020-04-04,10,2,2
19058,,Antigua and Barbuda,17.0608,-61.7964,2020-04-04,15,0,0
19059,,Argentina,-38.4161,-63.6167,2020-04-04,1451,43,279
19060,,Armenia,40.0691,45.0382,2020-04-04,770,7,43
19061,Australian Capital Territory,Australia,-35.4735,149.0124,2020-04-04,93,2,18
19062,New South Wales,Australia,-33.8688,151.2093,2020-04-04,2493,12,4
19063,Northern Territory,Australia,-12.4634,130.8456,2020-04-04,26,0,1
19064,Queensland,Australia,-28.0167,153.4,2020-04-04,900,4,8
19065,South Australia,Australia,-34.9285,138.6007,2020-04-04,407,0,46
19066,Tasmania,Australia,-41.4545,145.9707,2020-04-04,80,2,5
19067,Victoria,Australia,-37.8136,144.9631,2020-04-04,1115,8,527
19068,Western Australia,Australia,-31.9505,115.8605,2020-04-04,436,2,92
19069,,Austria,47.5162,14.5501,2020-04-04,11781,186,2507
19070,,Azerbaijan,40.1431,47.5769,2020-04-04,521,5,32
19071,,Bahamas,25.0343,-77.3963,2020-04-04,28,4,0
19072,,Bahrain,26.0275,50.55,2020-04-04,688,4,423
19073,,Bangladesh,23.685,90.3563,2020-04-04,70,8,30
19074,,Barbados,13.1939,-59.5432,2020-04-04,52,0,0
19075,,Belarus,53.7098,27.9534,2020-04-04,440,5,53
19076,,Belgium,50.8333,4.0,2020-04-04,18431,1283,3247
19077,,Benin,9.3077,2.3158,2020-04-04,16,0,2
19078,,Bhutan,27.5142,90.4336,2020-04-04,5,0,2
19079,,Bolivia,-16.2902,-63.5887,2020-04-04,139,10,1
19080,,Bosnia and Herzegovina,43.9159,17.6791,2020-04-04,624,21,30
19081,,Brazil,-14.235,-51.9253,2020-04-04,10360,445,127
19082,,Brunei,4.5353,114.7277,2020-04-04,135,1,66
19083,,Bulgaria,42.7339,25.4858,2020-04-04,503,17,34
19084,,Burkina Faso,12.2383,-1.5616,2020-04-04,318,16,66
19085,,Cabo Verde,16.5388,-23.0418,2020-04-04,7,1,0
19086,,Cambodia,11.55,104.9167,2020-04-04,114,0,50
19087,,Cameroon,3.8480000000000003,11.5021,2020-04-04,555,9,17
19088,Alberta,Canada,53.9333,-116.5765,2020-04-04,1075,18,0
19089,British Columbia,Canada,49.2827,-123.1207,2020-04-04,1203,38,0
19090,Grand Princess,Canada,37.6489,-122.6655,2020-04-04,13,0,0
19091,Manitoba,Canada,53.7609,-98.8139,2020-04-04,182,2,0
19092,New Brunswick,Canada,46.5653,-66.4619,2020-04-04,91,0,0
19093,Newfoundland and Labrador,Canada,53.1355,-57.6604,2020-04-04,195,1,0
19094,Nova Scotia,Canada,44.681999999999995,-63.7443,2020-04-04,236,0,0
19095,Ontario,Canada,51.2538,-85.3232,2020-04-04,3630,94,0
19096,Prince Edward Island,Canada,46.5107,-63.4168,2020-04-04,22,0,0
19097,Quebec,Canada,52.9399,-73.5491,2020-04-04,6101,61,0
19098,Saskatchewan,Canada,52.9399,-106.4509,2020-04-04,220,3,0
19099,,Central African Republic,6.6111,20.9394,2020-04-04,8,0,0
19100,,Chad,15.4542,18.7322,2020-04-04,9,0,0
19101,,Chile,-35.6751,-71.543,2020-04-04,4161,27,528
19102,Anhui,China,31.8257,117.2264,2020-04-04,990,6,984
19103,Beijing,China,40.1824,116.4142,2020-04-04,585,8,438
19104,Chongqing,China,30.0572,107.874,2020-04-04,579,6,570
19105,Fujian,China,26.0789,117.9874,2020-04-04,350,1,301
19106,Gansu,China,37.8099,101.0583,2020-04-04,138,2,131
19107,Guangdong,China,23.3417,113.4244,2020-04-04,1516,8,1378
19108,Guangxi,China,23.8298,108.7881,2020-04-04,254,2,252
19109,Guizhou,China,26.8154,106.8748,2020-04-04,146,2,144
19110,Hainan,China,19.1959,109.7453,2020-04-04,168,6,162
19111,Hebei,China,39.549,116.1306,2020-04-04,326,6,310
19112,Heilongjiang,China,47.861999999999995,127.7615,2020-04-04,491,13,469
19113,Henan,China,33.882,113.61399999999999,2020-04-04,1276,22,1251
19114,Hong Kong,China,22.3,114.2,2020-04-04,862,4,173
19115,Hubei,China,30.9756,112.2707,2020-04-04,67803,3207,63762
19116,Hunan,China,27.6104,111.7088,2020-04-04,1019,4,1014
19117,Inner Mongolia,China,44.0935,113.9448,2020-04-04,117,1,74
